SEGMENTO;"Cooperativa de Crédito";
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;
8075352;"COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED";"RUA CORONEL PEDRO DEMORO, N. 1595";-;"BALNEARIO";"88075301";"FLORIANOPOLIS";"SC";"Brasil";"48";"32484111";"https://www.transpocred.coop.br";
44746352;"COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO";"RUA MAJOR POMPEU,409";-;"CENTRO";"17340000";"BARRA BONITA";"SP";"Brasil";"14";"36410160";-;
11356599;"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER";"RUA DR  JOAO LACERDA  395";-;"CORDEIRO";"50711280";"RECIFE";"PE";"Brasil";"81";"32272192";"https://www.coopemater.com.br";
3657230;"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG";"ROD. ANHANGUERA KM 106,5";"PRÉDIO 9000";"JARDIM SÃO JUDAS";"13170970";"SUMARE";"SP";"Brasil";"19";"21036029";-;
84156470;"COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA";"RUA JOAO DIOGO, 08";-;"CIDADE VELHA";"66015165";"BELEM";"PA";"Brasil";"91";"33428801";"https://www.coimppa.com.br";
25363615;"COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS";"AVENIDA GETULIO VARGAS 258";"6  ANDAR";"FUNCIONARIOS";"30112020";"BELO HORIZONTE";"MG";"Brasil";"31";"21298585";"https://www.sicoobcoopjus.com.br";
3519240;"COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP";"RUA TIMBIRAS  2928";"6  ANDAR";"BARRO PRETO";"30140062";"BELO HORIZONTE";"MG";"Brasil";"31";"30485574";"https://www.sicoobjusmp.com.br";
5040680;"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ";"RUA ERASMO BRAGA, 227";"GRUPO 809";"CENTRO";"20020000";"RIO DE JANEIRO";"RJ";"Brasil";"21";"25318539";-;
9552111;"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.";"RUA 72";"N  234";"JARDIM GOIAS";"74805480";"GOIANIA";"GO";"Brasil";"62";"32420088";"https://www.sicoobjuriscredcelg.com.br";
5740092;"COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC";"RUA JOAO BASSO  231";-;"CENTRO";"09721100";"SAO BERNARDO DO CAMPO";"SP";"Brasil";"11";"41284240";-;
2833202;"COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA";"AV  OTAVIO SANTOS  147";-;"CENTRO";"45020750";"VITORIA DA CONQUISTA";"BA";"Brasil";"77";"34245896";"https://www.unicred.com.br/sudoeste";
8143326;"COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS";"AV  DANIEL DE LA TOUCHE  987";"SUC 317E  SHOPPING DA ILHA";"COHAMA";"65074115";"SAO LUIS";"MA";"Brasil";"98";"21063333";"https://www.sicredi.com.br/saoluis/";
36900256;"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO";"RUA BARAO DE MELGACO";"2754  SALA 16  ED  WORK TOWER";"CENTRO";"78020800";"CUIABA";"MT";"Brasil";"65";"33144700";"https://www.unicred.com.br/matogrosso";
2602922;"COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE";"RUA  DR SABINO SILVA  396";-;"CENTRO";"44001264";"FEIRA DE SANTANA";"BA";"Brasil";"75";"30217888";"https://www.unicred.com.br/bahia";
71418784;"COOPERATIVA DE CRÉDITO DOS MÉDICOS, TÉCNICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA., UNICRED SUL DE MINAS";"RUA DR  JOSE RESENDE PINTO 135";-;"VILA PINTO";"37010590";"VARGINHA";"MG";"Brasil";"35";"321055630";"https://www.unicredmg.com.br";
4649337;"COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL";"C 01 LOTE 09/10 LOJA 04 TAGUATINGA CENTRO";"TERREO ALA B";"TAGUATINGA";"72010010";"BRASILIA";"DF";"Brasil";"61";"32230953";"https://www.sicoobcabecred.coop.br";
70937271;"COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA";"AV  JOAO PINHEIRO  690";-;"CENTRO";"38400126";"UBERLANDIA";"MG";"Brasil";"34";"32299000";"https://www.unicred.com.br";
5979692;"COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA";"RUA HERMANN BLUMENAU, N. 215";-;"CENTRO";"88020020";"FLORIANOPOLIS";"SC";"Brasil";"48";"33240306";"https://www.credcrea.coop.br";
3358914;"COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS";"RUA VINTE E CINCO DE MARÇO, Nº 29";-;"CENTRO";"29300100";"CACHOEIRO DE ITAPEMIRIM";"ES";"Brasil";"28";"35263200";"https://www.sicoobes.com.br";
3102185;"COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE";"RUA DAS TRINCHEIRAS 104";-;"CENTRO";"58011000";"JOAO PESSOA";"PB";"Brasil";"83";"32418745";-;
21797311;"COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL";"RUA MATIAS CARDOSO 155 3 E 4 ANDARES";-;"SANTO AGOSTINHO";"30170050";"BELO HORIZONTE";"MG";"Brasil";"31";"35164800";"https://www.sicoobcofal.com.br";
3269540;"COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG";"RUA DIABASE  295 A";-;"PRADO";"30411060";"BELO HORIZONTE";"MG";"Brasil";"31";"21117600";"https://www.coopemg.com.br";
1235921;"COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES";"AVENIDA NOSSA SENHORA DOS NAVEGANTES 955";"LOJA 24   TERREO ED  GLOBAL TOWER";"ENSEADA DO SUA";"29050335";"VITORIA";"ES";"Brasil";"27";"30622994";"https://www.sicres.com.br";
20833976;"COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM";"AV. ACESITA, 3301";-;"SAO JOSE";"35182452";"TIMOTEO";"MG";"Brasil";"31";"38472000";-;
4321309;"COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO";"AV  LUIZ VIANA FILHO   260";"PREDIO DA SEFAZ     CENTRO ADMINISTRATIVO DA BAHIA";"PARALELA";"41730101";"SALVADOR";"BA";"Brasil";"71";"30264497";-;
3047549;"COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES";"RUA 05 QUADRA G LOTE 01";"ESQUINA COM ALAMEDA BARRINHA";"JARDIM BRASILIA";"75906250";"RIO VERDE";"GO";"Brasil";"64";"36235259";"https://www.sicoob.com.br/web/sicoobunicidades";
5442759;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER";"RUA JULIO DE CASTILHOS, 689";"SALA 01";-;"98995000";"PORTO XAVIER";"RS";"Brasil";"55";"33541963";"https://www.cresol.com.br";
7412987;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA";"AVENIDA  BRASÍLIA";"1970";"CENTRO";"89870000";"PINHALZINHO";"SC";"Brasil";"49";"33662355";"https://www.cresolcentral.com.br";
2844024;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO";"RUA SETE DE SETEMBRO, 954";-;"CENTRO";"89950000";"DIONISIO CERQUEIRA";"SC";"Brasil";"49";"36441911";"https://www.cresolcentral.com.br";
8647473;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS";"RUA AMAZONAS, Nº 459";-;"CENTRO";"89840000";"CORONEL FREITAS";"SC";"Brasil";"49";"33471425";"https://www.cresolcentral.com.br";
5070112;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL MARTINS - CRESOL PEDRA BRANCA";"RUA ARARANGUA, 12";-;"CENTRO";"89837000";"CORONEL MARTINS";"SC";"Brasil";"49";"34590078";"https://www.cresolcentral.com.br";
5269976;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA";"AVENIDA GETULIO VARGAS  322";-;"CENTRO";"89859000";"FORMOSA DO SUL";"SC";"Brasil";"49";"33430149";"https://www.cresolcentral.com.br";
8652872;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO";"AVENIDA TANCREDO NEVES, 511";-;"CENTRO";"89983000";"SANTA TEREZINHA DO PROGRESSO";"SC";"Brasil";"49";"36570280";"https://www.cresolcentral.com.br";
7320890;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES";"RUA SANTA CATARINA, 2.192";-;"CENTRO";"89148000";"VITOR MEIRELES";"SC";"Brasil";"47";"32580242";"https://www.cresolcentral.com.br";
7509426;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ";"RUA VICTOR KONDER, 264";-;"CENTRO";"89820000";"XANXERE";"SC";"Brasil";"49";"34339924";"https://www.cresolcentral.com.br";
8055016;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA";"RUA PREFEITO REBELATTO, 166";-;"CENTRO";"89780000";"XAVANTINA";"SC";"Brasil";"49";"34541415";"https://www.cresolcentral.com.br";
2663426;"COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE – CRESOL NOROESTE RS/PE/CE";"AVENIDA PRESIDENTE VARGAS";"788";"CENTRO";"99680000";"CONSTANTINA";"RS";"Brasil";"54";"33638000";-;
79457883;"COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP";"RUA RENÊ TACOLA, 594";"2º ANDAR";"CENTRO";"86975000";"MANDAGUARI";"PR";"Brasil";"44";"32334276";-;
4751713;"COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD";"RUA ALMIRANTE BARROSO  513";-;"CENTRO";"76801089";"PORTO VELHO";"RO";"Brasil";"69";"30262517";"https://www.sicoob.com.br/web/sicoobcredjurd/para-voce";
3528402;"COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE";"AVENIDA BRASIL  420";-;"CENTRO";"69900078";"RIO BRANCO";"AC";"Brasil";"68";"32237872";"https://www.sicoobacre.com.br";
5097757;"COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA";"RUA MARECHAL DEODORO  314   9 ANDAR  SALAS 902 903";"EDIFICIO TIBAGI";"CENTRO";"80010010";"CURITIBA";"PR";"Brasil";"41";"32243200";"https://www.coopesf.com.br";
26014175;"COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI";"RUA BENEDITO VALADARES";"258";"CENTRO";"36160000";"GUARANI";"MG";"Brasil";"32";"35751610";-;
7194313;"COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE";"AV  ARAPONGAS  N  446";-;"CENTRO";"86700050";"ARAPONGAS";"PR";"Brasil";"43";"30568510";"https://www.sicoobunicoob.com.br";
87510475;"COOPERATIVA DE CRÉDITO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG";"ERS 223, KM 28";-;"INTERIOR";"99490000";"TAPERA";"RS";"Brasil";"54";"33853350";-;
7122321;"COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO";"RUA TAPAJOS  440";-;"CENTRO";"85501043";"PATO BRANCO";"PR";"Brasil";"46";"30259900";"https://www.sicoobunicoob.com.br";
32430233;"COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA";"AVENIDA PREFEITO SAMUEL BATISTA CRUZ, 2905";-;"N.S. DA CONCEIÇÃO";"29900527";"LINHARES";"ES";"Brasil";"27";"32646920";"https://www.sicoobes.com.br";
85291086;"COOPERATIVA DE CRÉDITO LITORÂNEA";"RUA DONA HELENA CECHINEL, 317";"CENTRO";"CENTRO";"88950000";"JACINTO MACHADO";"SC";"Brasil";"48";"35356600";"https://www.credija.com.br";
78825270;"COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO";"AVENIDA GETÚLIO DORNELES VARGAS, 2553N";-;"PASSO DOS FORTES";"89805001";"CHAPECO";"SC";"Brasil";"49";"33617000";"https://www.maxicredito.coop.br";
71392047;"COOPERATIVA DE CRÉDITO MONTECREDI LTDA. - SICOOB MONTECREDI";"RUA GONCALVES DIAS";"15";"CENTRO";"38500000";"MONTE CARMELO";"MG";"Brasil";"34";"38425001";-;
7669921;"COOPERATIVA DE CRéDITO MúTUO - SICOOB CREDIACISC";"AV. SÃO CARLOS, 2123";-;"CENTRO";"13560010";"SAO CARLOS";"SP";"Brasil";"16";"33743233";-;
10175348;"COOPERATIVA DE CRéDITO MúTUO DE LIVRE ADMISSãO DA REGIãO ADMINISTRATIVA DE SOROCABA – SICOOB COOPERASO";"AVENIDA ENGENHEIRO CARLOS REINALDO MENDES,3200";"SALA 1 - 4 TORRE 2";"ALEM PONTE";"18013280";"SOROCABA";"SP";"Brasil";"15";"33331940";-;
4546162;"COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO";"AV  RANGEL PESTANA  271";"8  ANDAR SALA 81";"CENTRO";"01017000";"SAO PAULO";"SP";"Brasil";"11";"31046396";"https://www.credifisco.com.br";
4414354;"COOPERATIVA DE CRéDITO MúTUO DO ABC - COOPER 7";"RUA JOAQUIM CASEMIRO, 290";-;"PLANALTO";"09890050";"SAO BERNARDO DO CAMPO";"SP";"Brasil";"11";"43903846";-;
3620772;"COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ";"RUA MINISTRO JOAQUIM BASTOS N  322";-;"FATIMA";"60415040";"FORTALEZA";"CE";"Brasil";"85";"31943000";-;
5861932;"COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA";"AVENIDA MARECHAL CASTELO BRANCO";"ED. KENNEDY TOWERS - TORRE I - 9º ANDAR";"CAMPINAS";"88101020";"SAO JOSE";"SC";"Brasil";"48";"32619100";"https://www.oabcred.com.br";
8030602;"COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP";"RUA LÍBERO BADARÓ, 293";"29º ANDAR - CONJUNTO D";"CENTRO";"01009907";"SAO PAULO";"SP";"Brasil";"11";"31885080";-;
4715685;"COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN";"RUA SANTOS SARAIVA, 641";"ED. ANTONIO SESTREM";"ESTREITO";"88070100";"FLORIANOPOLIS";"SC";"Brasil";"48";"32440560";"https://www.creditran.com.br";
7753938;"COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP";"RUA ALFREDO GUEDES  72";"1  ANDAR   CJ  12 13";"CARANDIRU";"02034010";"SAO PAULO";"SP";"Brasil";"11";"22213113";"https://www.adibe.com.br";
46642294;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER — COOPEREMB";"RUA AVIAO PAULISTINHA  399";-;"JARDIM SOUTO";"12227081";"SAO JOSE DOS CAMPOS";"SP";"Brasil";"12";"20122200";"https://www.cooperemb.com.br";
55319370;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA";"AVENIDA DA SAUDADE";"NRO 197";"SÃO BENEDITO";"13260000";"MORUNGABA";"SP";"Brasil";"11";"40144114";-;
58290800;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION";"RUA DR CARLOS VARELA, 566";-;"CENTRO";"12701310";"CRUZEIRO";"SP";"Brasil";"12";"31452435";"https://www.credmaxion.com.br";
2104058;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL";"RODOVIA PRESIDENTE DUTRA KM 131-133";"KM 131-133";"SANTA LUZIA";"12286160";"CACAPAVA";"SP";"Brasil";"12";"36542306";-;
49091119;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS";"RODOVIA ANHANGUERA - KM 30";-;"POLVILHO";"07770000";"CAJAMAR";"SP";"Brasil";"11";"44488438";"https://www.cooperskf.com.br";
6369729;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI";"AVENIDA DO TRABALHADOR, 408";"CASA";"FÁTIMA";"88540000";"OTACILIO COSTA";"SC";"Brasil";"49";"02750549";-;
20833992;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA";"RUA CATUMBI N 166";-;"CAIÇARA";"31230070";"BELO HORIZONTE";"MG";"Brasil";"31";"35162752";"https://www.credipaiva.com.br";
2093154;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS – COOPLUIZA";"RUA DO COMÉRCIO,1.924";-;"CENTRO";"14400660";"FRANCA";"SP";"Brasil";"16";"37112096";"https://www.coopluiza.com.br";
5292849;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED";"RUA DOUTOR RAMOS DE AZEVEDO  N  159";"CONJUNTO 1708   17  ANDAR    ED CENTRAL OFFICE";"CENTRO";"07012020";"GUARULHOS";"SP";"Brasil";"11";"24088870";"https://www.aerocred.org.br";
3674133;"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP";"PRACA ANTONIO PRADO, 33";"18 ANDAR, CONJ 1801";"CENTRO";"01010010";"SAO PAULO";"SP";"Brasil";"11";"32423341";-;
45421856;"COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN";"PRACA BRASIL  16";-;"SANTA HELENA";"18117720";"VOTORANTIM";"SP";"Brasil";"15";"21022209";-;
5747018;"COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E DO CONDOMÍNIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.";"RUA MANOEL GONÇALVES GUIMARAES, 195";-;"JOSÉ PINHEIRO";"58407363";"CAMPINA GRANDE";"PB";"Brasil";"83";"21015364";"https://www.credfisp.com.br";
6077760;"COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN";"AV  PRESIDENTE KENNEDY  754";-;"ESTADIO";"13501900";"RIO CLARO";"SP";"Brasil";"19";"35268212";-;
53932869;"COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO";"R ALICE VELHO TEIXEIRA  53";-;"PRESIDENTE ALTINO";"06213050";"OSASCO";"SP";"Brasil";"11";"36852094";"https://www.coofer.com.br";
7651495;"COOPERATIVA DE CRéDITO MúTUO DOS FUNCIONáRIOS PúBLICOS DO PODER JUDICIáRIO DA CAPITAL DO ESTADO DE SãO PAULO – SICOOB JUDCRED";"RUA 15 DE NOVEMBRO, 200";"16º ANDAR - CONJ. 16B";"CENTRO";"01013001";"SAO PAULO";"SP";"Brasil";"11";"31120010";-;
2083914;"COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL";"RUA VALE DO RIO DOCE";"01";"SÃO TORQUATO";"29114105";"VILA VELHA";"ES";"Brasil";"27";"33598293";"https://www.credfederal.coop.br";
1709266;"COOPERATIVA DE CRéDITO MúTUO DOS PROFISSIONAIS DA SAúDE E LIVRE ADMISSãO DE TEóFILO OTONI LTDA. - UNICRED TRêS VALES";"RUA PADRE VIRGULINO  687";-;"CENTRO";"39800025";"TEOFILO OTONI";"MG";"Brasil";"33";"05222209";"https://www.unicredmg.com.br";
71163315;"COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS";"RUA CANDIDO AZEREDO 67";-;"CENTRO";"35700019";"SETE LAGOAS";"MG";"Brasil";"31";"37711053";"https://www.unicred.com.br/setelagoas";
4791645;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP";"AV PEDRO ALVARES CABRAL, 201 - PAL 9 DE JULHO -S/S";"SALA  2";"PARQUE IBIRAPUERA";"04097900";"SAO PAULO";"SP";"Brasil";"11";"38866212";-;
4804353;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM";"RUA DR. GABRIEL PIZA, 425";"2 ANDAR";"SANTANA";"02036011";"SAO PAULO";"SP";"Brasil";"11";"33281505";-;
53800488;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO";"RUA BOA VISTA, 170";"3.º SUBSOLO";"CENTRO";"01014000";"SAO PAULO";"SP";"Brasil";"11";"32938470";"https://www.cooperhidro.org.br";
73092827;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP";"RUA PEDRO VICENTE, 625";-;"LUZ";"01109010";"SAO PAULO";"SP";"Brasil";"11";"33268983";"https://www.sicoobcoopemesp.com.br";
2275781;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET";"AV  PRIMEIRO DE MAIO  720";-;"JAGUARIBE";"58015430";"JOAO PESSOA";"PB";"Brasil";"83";"32417272";-;
5969937;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.";"PRAÇA BARÃO DO RIO BRANCO, 99";-;"CENTRO";"14700129";"BEBEDOURO";"SP";"Brasil";"17";"33430641";-;
74248949;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA";"R SENADOR SARAIVA  59";-;"CENTRO";"13870020";"SAO JOAO DA BOA VISTA";"SP";"Brasil";"19";"36346262";"https://www.credivista.com.br";
881829;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV";"AVENIDA TREZE DE MAIO, 556";-;"CENTRO";"14870160";"JABOTICABAL";"SP";"Brasil";"16";"32023414";-;
3612679;"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC";"TRAVESSA DOS VIANAS, 65";-;"BAETA NEVES";"09760040";"SAO BERNARDO DO CAMPO";"SP";"Brasil";"11";"23743640";"https://www.crediabc.com.br";
6942423;"COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI";"RUA DESEMBARGADOR WESTPHALEN";"N  637";"CENTRO";"80010110";"CURITIBA";"PR";"Brasil";"41";"30150523";"https://www.coopcrefi.com.br";
86803939;"COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR";"RUA DA ALFâNDEGA";"SALA 1403 - 14º ANDAR - ED ALFA RIO PRIME BUSINESS";"CENTRO";"20070003";"RIO DE JANEIRO";"RJ";"Brasil";"21";"37599650";"https://www.unicred.com.br/serramar";
5477038;"COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ";"RUA GOVERNADOR TIBERIO NUNES  N  255";-;"CABRAL";"64000750";"TERESINA";"PI";"Brasil";"86";"32234353";-;
